mu,binarization_residual,is_binarized,energy,binary_cut_value,gradient_norm,theta_0,theta_1,theta_2,hess_eig_0,hess_eig_1,hess_eig_2
0.22007303651825913,0.8401245314064089,0,-1.341741914406064,2.0,0.00030618263371852764,-2.1904905651717295,2.1440798759988358,-0.01952164176225104,0.007971335281245513,1.2183182285369265,1.8161603309548584
0.22307403701850925,0.8393793033991378,0,-1.339689636109727,2.0,0.0003157333894610957,-2.1914131014562876,2.14545237928813,-0.01929906796202325,0.008305169113893382,1.2143699915276291,1.821040963499968
0.22607503751875938,0.8386197633113792,0,-1.337640579899629,2.0,0.0003251156520691333,-2.192322211019679,2.146848254548808,-0.019062094060732275,0.008648429212157048,1.2104180985330575,1.825937599613645
0.2290760380190095,0.8378461103652728,0,-1.3355947627882385,2.0,0.00033430050461806965,-2.1932184687664473,2.148266989134669,-0.018811240405743633,0.009001257945437206,1.2064625262646176,1.8308502730315799
0.23207703851925962,0.8370585666273189,0,-1.3335522018287331,2.0,0.00034325903285200784,-2.1941024876492925,2.1497080309415972,-0.018547054985913934,0.009363797299669144,1.202503253979744,1.8357790160264096
0.23507803901950974,0.8362573765286092,0,-1.3315129141094624,2.0,0.0003519624634247383,-2.1949749172153528,2.1511707899015344,-0.018270112034677273,0.009736188808467586,1.1985402635319298,1.8407238593859394
0.23807903951975987,0.8354428062826209,0,-1.3294769167491092,2.0,0.0003603823053590536,-2.1958364419913825,2.1526546396556294,-0.017981010511824075,0.010118573492198819,1.1945735393956576,1.8456848324139554
0.24108004002001,0.834615143200566,0,-1.327444226892615,2.0,0.0003684904938590035,-2.1966877797125433,2.1541589194014477,-0.017680372469131244,0.010511091806008418,1.190603068665673,1.8506619629538097
0.2440810405202601,0.8337746949047419,0,-1.3254148617079617,2.0,0.00037625953555161243,-2.197529679400234,2.1556829359082608,-0.01736884130550005,0.010913883597705868,1.1866288410303336,1.855655277434792
0.24708204102051023,0.8329217884413339,0,-1.32338883838387,2.0,0.0003836626541944795,-2.1983629192959984,2.1572259656926627,-0.01704707991852118,0.011327088076336405,1.1826508487190162,1.8606648009410538
0.25008304152076033,0.8320567692946035,0,-1.3213661741284626,2.0,0.00039067393583924184,-2.199188304659005,2.158787257345968,-0.016715768759801797,0.011750843792083849,1.178669086424026,1.8656905573024134
0.2530840420210105,0.8311800003052773,0,-1.3193468861689468,2.0,0.0003972684724128117,-2.2000066654359474,2.160366034003421,-0.016375603802357953,0.012185288628039588,1.1746835511977036,1.8707325692062173
0.25608504252126063,0.8302918604966364,0,-1.3173309917523346,2.0,0.00040342250265385925,-2.200818853812951,2.1619614959442193,-0.01602729442895382,0.012630559804192656,1.170694242325824,1.8757908583290401
0.2590860430215107,0.8293927438125965,0,-1.3153185081472172,2.0,0.0004091135493294904,-2.201625741660212,2.163572823310192,-0.015671561251087766,0.013086793893846458,1.1667011611785594,1.8808654454869136
0.2620870435217609,0.8284830577728276,0,-1.3133094526465987,2.0,0.0004143205516539147,-2.202428217880741,2.165199178929958,-0.015309133868816464,0.013554126852469428,1.1627043110408652,1.8859563508022348
0.26508804402201097,0.8275632220506371,0,-1.3113038425717565,2.0,0.000419023991838815,-2.203227185675565,2.1668397112345317,-0.01494074858223288,0.014032694058821855,1.1587036969240756,1.891063593885604
0.2680890445222611,0.8266336669801452,0,-1.3093016952771175,2.0,0.00042320601472462953,-2.204023559738468,2.168493557249345,-0.01456714606593507,0.014522630368035205,1.1546993253610527,1.8961871940304205
0.2710900450225113,0.8256948319998912,0,-1.3073030281560907,2.0,0.00042685053947168726,-2.2048182633939684,2.1701598456470204,-0.014189069018185639,0.01502407017611682,1.1506912041872934,1.9013271704179637
0.27409104552276137,0.8247471640407076,0,-1.3053078586477922,2.0,0.00042994336233396254,-2.205612225692944,2.171837699844499,-0.013807259796888885,0.015537147495206228,1.146679342310612,1.9064835423305877
0.2770920460230115,0.8237911158661577,0,-1.3033162042446085,2.0,0.0004324722495851322,-2.20640637848057,2.1735262411278375,-0.013422458054595451,0.01606199603875557,1.1426637494722052,1.9116563293705324
0.2800930465232616,0.8228271443746324,0,-1.3013280825004874,2.0,0.000434427019742502,-2.2072016534520764,2.175224591787133,-0.013035398385234168,0.016598749315637904,1.138644436001973,1.9168455516817533
