mu,binarization_residual,is_binarized,energy,binary_cut_value,gradient_norm,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,hess_eig_0,hess_eig_1,hess_eig_2,hess_eig_3,hess_eig_4,hess_eig_5,hess_eig_6,hess_eig_7
0.001,0.9238973916696086,0,-9.654854603045848,10.0,3.717717752587906e-14,-1.1781439159551665,2.7488470101482387,0.39215270739798114,-1.9640422669103739,1.963448737634628,-0.39274564344154705,-2.7494399461918047,1.1775503866794206,5.311299385603104e-13,1.4142120597731005,1.4142145346443251,2.413817162778583,2.4146100547974227,2.8284287157349834,4.413110493188524,4.415317599388406
0.008503251625812907,0.9232552201073556,0,-9.6398733104249,10.0,3.9390296521762e-12,-1.1764690375573237,2.7505124928164477,0.3900798467921071,-1.9661324717869506,1.96512361603247,-0.3910801607733423,-2.7515128067976895,1.1754601818028418,2.7725180970904138e-09,1.4141049241796375,1.4142838617983289,2.410846201343823,2.4175876340942546,2.8285421541030273,4.404864940240825,4.423632167174608
0.016006503251625812,0.9226086869081199,0,-9.624931831324973,10.0,7.015858622387557e-11,-1.1747895660962653,2.752164611888182,0.3880143225109037,-1.9682396135235365,1.9668030874935292,-0.3894280417016065,-2.753578331078894,1.1733530400662555,3.480927227720383e-08,1.4138286818272252,1.4144626546484198,2.4078821822350664,2.420568708580295,2.828834653369591,4.396674728005236,4.432000405833912
0.02350975487743872,0.9219577253835896,0,-9.610030175356634,10.0,4.249419386362408e-10,-1.173105379819168,2.7538035831063863,0.3859559892594005,-1.97036394457925,1.9684872737706263,-0.3877890704834034,-2.7556366643303947,1.1712287090105427,1.6198013522151702e-07,1.4133835179748229,1.4147508916144997,2.404926610217209,2.423551739898441,2.82930603204344,4.388540634456547,4.440421619040705
0.031013006503251627,0.9213022641040219,0,-9.595168358018293,10.0,1.5912441581689645e-09,-1.1714163467829295,2.7554296268438154,0.3839047103257361,-1.9725057113876967,1.9701763068068625,-0.38616302674598507,-2.7576879432640644,1.169086942202095,4.904452146541724e-07,1.412769730457537,1.4151485380360107,2.401980981061382,2.4265351781534648,2.8299559982969207,4.380463463326404,4.448895134694435
0.038516258129064534,0.9206422252892245,0,-9.580346400701288,10.0,4.524948320511813e-09,-1.169722320945619,2.7570429715180556,0.3818603608624417,-1.974665150574115,1.9718703326441736,-0.384549682071743,-2.7597322927273567,1.1669275030156774,1.1666011490281783e-06,1.4119877286269844,1.4156555462265106,2.3990467821645542,2.429517461342758,2.8307841510624243,4.372444044452378,4.457420304557374
0.04601950975487744,0.919977523048051,0,-9.565564330696896,10.0,1.0758737355034648e-08,-1.1680231379666544,2.7586438571273657,0.37982283128930105,-1.9768424848849433,1.9735695156231392,-0.38294879646243185,-2.7617698223004967,1.164750168704849,2.3770064374947276e-06,1.411038031890409,1.416271855560825,2.396125493170722,2.4324970148052203,2.831789981532038,4.364483234121481,4.465996503892288
0.05352276138069035,0.9193080614629852,0,-9.550822181205252,10.0,2.2553250617754208e-08,-1.1663186107160302,2.7602325388975113,0.377792030807707,-1.9790379188308422,1.9752740428737636,-0.38136011469227993,-2.76380062278209,1.1625547347589509,4.348286412604674e-06,1.4099212678604447,1.4169973925951098,2.3932185865928126,2.435472250689824,2.832972875047887,4.3565819154067835,4.474623131100436
0.06102601300650325,0.9186337325180955,0,-9.536119991346084,10.0,4.3054963273061454e-08,-1.1646085244973807,2.76180929102703,0.3757678910130188,-1.9812516340492197,1.9769841290924128,-0.379783362562762,-2.765824762576776,1.1603410195405732,7.347018025842171e-06,1.4086381701304118,1.417832071220229,2.390327528434759,2.4384415674451843,2.8343321133676542,4.34874099849535,4.483299607361024
0.06852926463231616,0.9179544138692741,0,-9.52145780617131,10.0,7.645993157039585e-08,-1.1628926319913193,2.7633744105169002,0.37375036959036895,-1.9834837843941273,1.9787000215984742,-0.37821824307289303,-2.7678422839994243,1.158108869195666,1.167959476329302e-05,1.407189575692368,1.4187757928491513,2.387453778813444,2.4414033493314604,2.835866877286948,4.340961421005546,4.492025376272782
0.07603251625812907,0.9172699664585415,0,-9.506835676679481,10.0,1.2818218440282648e-07,-1.1611706479327617,2.764928221065514,0.37173945407401016,-1.9857344907686867,1.9804220056570316,-0.376664432524279,-2.7698531995157833,1.1558581628211066,1.7692072120103996e-05,1.405576422017633,1.4198284466391287,2.384598792580456,2.4443559659556953,2.8375762495975874,4.333244148291786,4.500799903498534
0.08353576788394197,0.9165802319772355,0,-9.49225365983201,10.0,2.0502510889426244e-07,-1.1594422435433902,2.7664710770039376,0.36973516564452796,-1.9880038357230134,1.982150410046403,-0.37512157658585554,-2.7718574879452653,1.15358881786678,2.5769994223571483e-05,1.403799743821336,1.420989909749669,2.381764019944171,2.4472977718316247,2.839459218358649,4.325590173734477,4.509622676413609
0.09103901950975488,0.9158850301853614,0,-9.47771181857125,10.0,3.153536744238105e-07,-1.1577070407462404,2.7680033672430477,0.36773756293475846,-1.9902918578465816,1.983885612843553,-0.3735892863467455,-2.7738550906550348,1.1513007957432118,3.633820241452178e-05,1.4018606695341336,1.422260047637565,2.3789509070929444,2.450227105964578,2.841514680455266,4.31800051901282,4.518493203759034
0.09854227113556778,0.9151841560989017,0,-9.463210221840454,10.0,4.6926476781899985e-07,-1.1559646062001836,2.7695255191963226,0.3657467458074467,-1.992598545994956,1.9856280473896097,-0.37206713439347083,-2.7758459077823465,1.148994107594837,4.9860626741567614e-05,1.399760417505514,1.4236387143904077,2.3761608968209296,2.453142291461838,2.8437414454184813,4.310476234357874,4.527411015300499
0.1060455227613807,0.9144773770606546,0,-9.448748944605635,10.0,6.78752275096295e-07,-1.1542144452007126,2.771038002636743,0.3637628590624127,-1.9949238333996338,1.987378208389081,-0.37055465095304974,-2.7778297945273804,1.1466688201901596,6.684006169140238e-05,1.3975002919639352,1.4251257531002195,2.373395429158529,2.456041635168323,2.846138239478404,4.3030183987831645,4.536375661494235
0.1135487743871936,0.9137644297159631,0,-9.43432806787946,10.0,9.578628510496956e-07,-1.1524559955068112,2.7725413334371822,0.36178609602194806,-1.9972675917232405,1.9891366580829821,-0.36905132015261083,-2.779806557567845,1.1443250618665528,8.781792765489688e-05,1.3950816787595457,1.426720996279076,2.3706559420102953,2.458923427327024,2.8487037098219754,4.2956281202899085,4.545386713161023
0.1210520260130065,0.9130450169196715,0,-9.419947678747238,10.0,1.3228375771571122e-06,-1.150688621164675,2.774036077137299,0.35981670193689425,-1.9996296251334016,1.9909040324251186,-0.3675565764524942,-2.781775951652899,1.1419630284563917,0.00011337402000604037,1.3925060409154095,1.4284242663186582,2.3679438718038055,2.461785941263056,2.8514364290263043,4.288306536043778,4.55444376116974
