u0,seed,cut,energy
0.004999999999999999,0,10.0,-7.97227411282604
0.004999999999999999,1,10.0,-7.97227411282604
0.004999999999999999,2,10.0,-7.97227411282604
0.004999999999999999,3,10.0,-7.97227411282604
0.004999999999999999,4,10.0,-7.97227411282604
0.005034693157380135,0,10.0,-7.972081733112594
0.005034693157380135,1,10.0,-7.972081733112594
0.005034693157380135,2,10.0,-7.972081733112594
0.005034693157380135,3,10.0,-7.972081733112594
0.005034693157380135,4,10.0,-7.972081733112594
0.005069627037794076,0,10.0,-7.971888018547213
0.005069627037794076,1,10.0,-7.971888018547213
0.005069627037794076,2,10.0,-7.971888018547213
0.005069627037794076,3,10.0,-7.971888018547213
0.005069627037794076,4,10.0,-7.971888018547213
0.005104803311530232,0,10.0,-7.971692959867851
0.005104803311530232,1,10.0,-7.971692959867851
0.005104803311530232,2,10.0,-7.971692959867851
0.005104803311530232,3,10.0,-7.971692959867851
0.005104803311530232,4,10.0,-7.971692959867851
0.005140223660466548,0,10.0,-7.971496547748197
0.005140223660466548,1,10.0,-7.971496547748197
0.005140223660466548,2,10.0,-7.971496547748197
0.005140223660466548,3,10.0,-7.971496547748197
0.005140223660466548,4,10.0,-7.971496547748197
0.005175889778150881,0,10.0,-7.971298772797227
0.005175889778150881,1,10.0,-7.971298772797227
0.005175889778150881,2,10.0,-7.971298772797227
0.005175889778150881,3,10.0,-7.971298772797227
0.005175889778150881,4,10.0,-7.971298772797227
0.005211803369882005,0,10.0,-7.971099625558757
0.005211803369882005,1,10.0,-7.971099625558757
0.005211803369882005,2,10.0,-7.971099625558757
0.005211803369882005,3,10.0,-7.971099625558757
0.005211803369882005,4,10.0,-7.971099625558757
0.005247966152791138,0,10.0,-7.9708990965109905
0.005247966152791138,1,10.0,-7.9708990965109905
0.005247966152791138,2,10.0,-7.9708990965109905
0.005247966152791138,3,10.0,-7.9708990965109905
0.005247966152791138,4,10.0,-7.9708990965109905
0.005284379855924019,0,10.0,-7.970697176066061
0.005284379855924019,1,10.0,-7.970697176066061
0.005284379855924019,2,10.0,-7.970697176066061
0.005284379855924019,3,10.0,-7.970697176066061
0.005284379855924019,4,10.0,-7.970697176066061
0.0053210462203236225,0,10.0,-7.970493854569576
0.0053210462203236225,1,10.0,-7.970493854569576
0.0053210462203236225,2,10.0,-7.970493854569576
0.0053210462203236225,3,10.0,-7.970493854569576
0.0053210462203236225,4,10.0,-7.970493854569576
0.005357966999113355,0,10.0,-7.970289122300157
0.005357966999113355,1,10.0,-7.970289122300157
0.005357966999113355,2,10.0,-7.970289122300157
0.005357966999113355,3,10.0,-7.970289122300157
0.005357966999113355,4,10.0,-7.970289122300157
0.005395143957580917,0,10.0,-7.970082969468968
0.005395143957580917,1,10.0,-7.970082969468968
0.005395143957580917,2,10.0,-7.970082969468968
0.005395143957580917,3,10.0,-7.970082969468968
0.005395143957580917,4,10.0,-7.970082969468968
0.005432578873262691,0,10.0,-7.969875386219256
0.005432578873262691,1,10.0,-7.969875386219256
0.005432578873262691,2,10.0,-7.969875386219256
0.005432578873262691,3,10.0,-7.969875386219256
0.005432578873262691,4,10.0,-7.969875386219256
0.005470273536028711,0,10.0,-7.9696663626258735
0.005470273536028711,1,10.0,-7.9696663626258735
0.005470273536028711,2,10.0,-7.9696663626258735
0.005470273536028711,3,10.0,-7.9696663626258735
0.005470273536028711,4,10.0,-7.9696663626258735
0.005508229748168284,0,10.0,-7.9694558886948075
0.005508229748168284,1,10.0,-7.9694558886948075
0.005508229748168284,2,10.0,-7.9694558886948075
0.005508229748168284,3,10.0,-7.9694558886948075
0.005508229748168284,4,10.0,-7.9694558886948075
0.005546449324476113,0,10.0,-7.969243954362698
0.005546449324476113,1,10.0,-7.969243954362698
0.005546449324476113,2,10.0,-7.969243954362698
0.005546449324476113,3,10.0,-7.969243954362698
0.005546449324476113,4,10.0,-7.969243954362698
0.005584934092339113,0,10.0,-7.9690305494963605
0.005584934092339113,1,10.0,-7.9690305494963605
0.005584934092339113,2,10.0,-7.9690305494963605
0.005584934092339113,3,10.0,-7.9690305494963605
0.005584934092339113,4,10.0,-7.9690305494963605
0.005623685891823759,0,10.0,-7.9688156638923004
0.005623685891823759,1,10.0,-7.9688156638923004
0.005623685891823759,2,10.0,-7.9688156638923004
0.005623685891823759,3,10.0,-7.9688156638923004
0.005623685891823759,4,10.0,-7.9688156638923004
0.005662706575764057,0,10.0,-7.968599287276225
0.005662706575764057,1,10.0,-7.968599287276225
0.005662706575764057,2,10.0,-7.968599287276225
0.005662706575764057,3,10.0,-7.968599287276225
0.005662706575764057,4,10.0,-7.968599287276225
0.005701998009850165,0,10.0,-7.96838140930255
0.005701998009850165,1,10.0,-7.96838140930255
0.005701998009850165,2,10.0,-7.96838140930255
0.005701998009850165,3,10.0,-7.96838140930255
0.005701998009850165,4,10.0,-7.96838140930255
0.005741562072717555,0,10.0,-7.968162019553909
0.005741562072717555,1,10.0,-7.968162019553909
0.005741562072717555,2,10.0,-7.968162019553909
0.005741562072717555,3,10.0,-7.968162019553909
0.005741562072717555,4,10.0,-7.968162019553909
0.005781400656036876,0,10.0,-7.9679411075406525
0.005781400656036876,1,10.0,-7.9679411075406525
0.005781400656036876,2,10.0,-7.9679411075406525
0.005781400656036876,3,10.0,-7.9679411075406525
0.005781400656036876,4,10.0,-7.9679411075406525
0.005821515664604383,0,10.0,-7.967718662700348
0.005821515664604383,1,10.0,-7.967718662700348
0.005821515664604383,2,10.0,-7.967718662700348
0.005821515664604383,3,10.0,-7.967718662700348
0.005821515664604383,4,10.0,-7.967718662700348
0.005861909016432992,0,10.0,-7.9674946743972725
0.005861909016432992,1,10.0,-7.9674946743972725
0.005861909016432992,2,10.0,-7.9674946743972725
0.005861909016432992,3,10.0,-7.9674946743972725
0.005861909016432992,4,10.0,-7.9674946743972725
0.005902582642844027,0,10.0,-7.967269131921906
0.005902582642844027,1,10.0,-7.967269131921906
0.005902582642844027,2,10.0,-7.967269131921906
0.005902582642844027,3,10.0,-7.967269131921906
0.005902582642844027,4,10.0,-7.967269131921906
0.005943538488559516,0,10.0,-7.967042024490422
0.005943538488559516,1,10.0,-7.967042024490422
0.005943538488559516,2,10.0,-7.967042024490422
0.005943538488559516,3,10.0,-7.967042024490422
0.005943538488559516,4,10.0,-7.967042024490422
0.0059847785117952135,0,10.0,-7.9668133412441655
0.0059847785117952135,1,10.0,-7.9668133412441655
0.0059847785117952135,2,10.0,-7.9668133412441655
0.0059847785117952135,3,10.0,-7.9668133412441655
0.0059847785117952135,4,10.0,-7.9668133412441655
0.006026304684354212,0,10.0,-7.966583071249138
0.006026304684354212,1,10.0,-7.966583071249138
0.006026304684354212,2,10.0,-7.966583071249138
0.006026304684354212,3,10.0,-7.966583071249138
0.006026304684354212,4,10.0,-7.966583071249138
0.006068118991721202,0,10.0,-7.966351203495475
0.006068118991721202,1,10.0,-7.966351203495475
0.006068118991721202,2,10.0,-7.966351203495475
0.006068118991721202,3,10.0,-7.966351203495475
0.006068118991721202,4,10.0,-7.966351203495475
0.006110223433157443,0,10.0,-7.966117726896918
0.006110223433157443,1,10.0,-7.966117726896918
