u0,seed,cut,energy
0.005546449324476113,4,12.0,-8.961554942953372
0.005584934092339113,0,12.0,-8.961288186870451
0.005584934092339113,1,12.0,-8.961288186870451
0.005584934092339113,2,12.0,-8.961288186870451
0.005584934092339113,3,12.0,-8.961288186870451
0.005584934092339113,4,12.0,-8.961288186870451
0.005623685891823759,0,12.0,-8.961019579865376
0.005623685891823759,1,12.0,-8.961019579865376
0.005623685891823759,2,12.0,-8.961019579865376
0.005623685891823759,3,12.0,-8.961019579865376
0.005623685891823759,4,12.0,-8.961019579865376
0.005662706575764057,0,12.0,-8.960749109095282
0.005662706575764057,1,12.0,-8.960749109095282
0.005662706575764057,2,12.0,-8.960749109095282
0.005662706575764057,3,12.0,-8.960749109095282
0.005662706575764057,4,12.0,-8.960749109095282
0.005701998009850165,0,12.0,-8.960476761628188
0.005701998009850165,1,12.0,-8.960476761628188
0.005701998009850165,2,12.0,-8.960476761628188
0.005701998009850165,3,12.0,-8.960476761628188
0.005701998009850165,4,12.0,-8.960476761628188
0.005741562072717555,0,12.0,-8.960202524442387
0.005741562072717555,1,12.0,-8.960202524442387
0.005741562072717555,2,12.0,-8.960202524442387
0.005741562072717555,3,12.0,-8.960202524442387
0.005741562072717555,4,12.0,-8.960202524442387
0.005781400656036876,0,12.0,-8.959926384425817
0.005781400656036876,1,12.0,-8.959926384425817
0.005781400656036876,2,12.0,-8.959926384425817
0.005781400656036876,3,12.0,-8.959926384425817
0.005781400656036876,4,12.0,-8.959926384425817
0.005821515664604383,0,12.0,-8.959648328375435
0.005821515664604383,1,12.0,-8.959648328375435
0.005821515664604383,2,12.0,-8.959648328375435
0.005821515664604383,3,12.0,-8.959648328375435
0.005821515664604383,4,12.0,-8.959648328375435
0.005861909016432992,0,12.0,-8.95936834299659
0.005861909016432992,1,12.0,-8.95936834299659
0.005861909016432992,2,12.0,-8.95936834299659
0.005861909016432992,3,12.0,-8.95936834299659
0.005861909016432992,4,12.0,-8.95936834299659
0.005902582642844027,0,12.0,-8.959086414902384
0.005902582642844027,1,12.0,-8.959086414902384
0.005902582642844027,2,12.0,-8.959086414902384
0.005902582642844027,3,12.0,-8.959086414902384
0.005902582642844027,4,12.0,-8.959086414902384
0.005943538488559516,0,12.0,-8.958802530613028
0.005943538488559516,1,12.0,-8.958802530613028
0.005943538488559516,2,12.0,-8.958802530613028
0.005943538488559516,3,12.0,-8.958802530613028
0.005943538488559516,4,12.0,-8.958802530613028
0.0059847785117952135,0,12.0,-8.958516676555206
0.0059847785117952135,1,12.0,-8.958516676555206
0.0059847785117952135,2,12.0,-8.958516676555206
0.0059847785117952135,3,12.0,-8.958516676555206
0.0059847785117952135,4,12.0,-8.958516676555206
0.006026304684354212,0,12.0,-8.958228839061423
0.006026304684354212,1,12.0,-8.958228839061423
0.006026304684354212,2,12.0,-8.958228839061423
0.006026304684354212,3,12.0,-8.958228839061423
0.006026304684354212,4,12.0,-8.958228839061423
0.006068118991721202,0,12.0,-8.957939004369344
0.006068118991721202,1,12.0,-8.957939004369344
0.006068118991721202,2,12.0,-8.957939004369344
0.006068118991721202,3,12.0,-8.957939004369344
0.006068118991721202,4,12.0,-8.957939004369344
0.006110223433157443,0,12.0,-8.957647158621148
0.006110223433157443,1,12.0,-8.957647158621148
0.006110223433157443,2,12.0,-8.957647158621148
0.006110223433157443,3,12.0,-8.957647158621148
0.006110223433157443,4,12.0,-8.957647158621148
0.006152620021796307,0,12.0,-8.957353287862857
0.006152620021796307,1,12.0,-8.957353287862857
0.006152620021796307,2,12.0,-8.957353287862857
0.006152620021796307,3,12.0,-8.957353287862857
0.006152620021796307,4,12.0,-8.957353287862857
0.006195310784739577,0,12.0,-8.957057378043674
0.006195310784739577,1,12.0,-8.957057378043674
0.006195310784739577,2,12.0,-8.957057378043674
0.006195310784739577,3,12.0,-8.957057378043674
0.006195310784739577,4,12.0,-8.957057378043674
0.006238297763154348,0,12.0,-8.956759415015304
0.006238297763154348,1,12.0,-8.956759415015304
0.006238297763154348,2,12.0,-8.956759415015304
0.006238297763154348,3,12.0,-8.956759415015304
0.006238297763154348,4,12.0,-8.956759415015304
0.0062815830123706,0,12.0,-8.956459384531287
0.0062815830123706,1,12.0,-8.956459384531287
0.0062815830123706,2,12.0,-8.956459384531287
0.0062815830123706,3,12.0,-8.956459384531287
0.0062815830123706,4,12.0,-8.956459384531287
0.006325168601979518,0,12.0,-8.95615727224631
0.006325168601979518,1,12.0,-8.95615727224631
0.006325168601979518,2,12.0,-8.95615727224631
0.006325168601979518,3,12.0,-8.95615727224631
0.006325168601979518,4,12.0,-8.95615727224631
0.006369056615932392,0,12.0,-8.955853063715525
0.006369056615932392,1,12.0,-8.955853063715525
0.006369056615932392,2,12.0,-8.955853063715525
0.006369056615932392,3,12.0,-8.955853063715525
0.006369056615932392,4,12.0,-8.955853063715525
0.006413249152640298,0,12.0,-8.95554674439385
0.006413249152640298,1,12.0,-8.95554674439385
0.006413249152640298,2,12.0,-8.95554674439385
0.006413249152640298,3,12.0,-8.95554674439385
0.006413249152640298,4,12.0,-8.95554674439385
0.006457748325074419,0,12.0,-8.95523829963529
0.006457748325074419,1,12.0,-8.95523829963529
0.006457748325074419,2,12.0,-8.95523829963529
0.006457748325074419,3,12.0,-8.95523829963529
0.006457748325074419,4,12.0,-8.95523829963529
0.006502556260867042,0,12.0,-8.954927714692218
0.006502556260867042,1,12.0,-8.954927714692218
0.006502556260867042,2,12.0,-8.954927714692218
0.006502556260867042,3,12.0,-8.954927714692218
0.006502556260867042,4,12.0,-8.954927714692218
0.0065476751024133376,0,12.0,-8.954614974714685
0.0065476751024133376,1,12.0,-8.954614974714685
0.0065476751024133376,2,12.0,-8.954614974714685
0.0065476751024133376,3,12.0,-8.954614974714685
0.0065476751024133376,4,12.0,-8.954614974714685
0.006593107006973742,0,12.0,-8.9543000647497
0.006593107006973742,1,12.0,-8.9543000647497
0.006593107006973742,2,12.0,-8.9543000647497
0.006593107006973742,3,12.0,-8.9543000647497
0.006593107006973742,4,12.0,-8.9543000647497
0.006638854146777145,0,12.0,-8.95398296974052
0.006638854146777145,1,12.0,-8.95398296974052
0.006638854146777145,2,12.0,-8.95398296974052
0.006638854146777145,3,12.0,-8.95398296974052
0.006638854146777145,4,12.0,-8.95398296974052
0.006684918709124732,0,12.0,-8.953663674525929
0.006684918709124732,1,12.0,-8.953663674525929
0.006684918709124732,2,12.0,-8.953663674525929
0.006684918709124732,3,12.0,-8.953663674525929
0.006684918709124732,4,12.0,-8.953663674525929
0.006731302896494548,0,12.0,-8.95334216383951
0.006731302896494548,1,12.0,-8.95334216383951
0.006731302896494548,2,12.0,-8.95334216383951
0.006731302896494548,3,12.0,-8.95334216383951
0.006731302896494548,4,12.0,-8.95334216383951
0.006778008926646844,0,12.0,-8.953018422308924
0.006778008926646844,1,12.0,-8.953018422308924
0.006778008926646844,2,12.0,-8.953018422308924
0.006778008926646844,3,12.0,-8.953018422308924
0.006778008926646844,4,12.0,-8.953018422308924
0.006825039032730068,0,12.0,-8.952692434455164
0.006825039032730068,1,12.0,-8.952692434455164
0.006825039032730068,2,12.0,-8.952692434455164
0.006825039032730068,3,12.0,-8.952692434455164
0.006825039032730068,4,12.0,-8.952692434455164
0.006872395463387682,0,12.0,-8.95236418469182
0.006872395463387682,1,12.0,-8.95236418469182
0.006872395463387682,2,12.0,-8.95236418469182
0.006872395463387682,3,12.0,-8.95236418469182
0.006872395463387682,4,12.0,-8.95236418469182
0.006920080482865657,0,12.0,-8.952033657324336
0.006920080482865657,1,12.0,-8.952033657324336
0.006920080482865657,2,12.0,-8.952033657324336
0.006920080482865657,3,12.0,-8.952033657324336
0.006920080482865657,4,12.0,-8.952033657324336
0.00696809637112071,0,12.0,-8.951700836549257
0.00696809637112071,1,12.0,-8.951700836549257
0.00696809637112071,2,12.0,-8.951700836549257
0.00696809637112071,3,12.0,-8.951700836549257
0.00696809637112071,4,12.0,-8.951700836549257
0.007016445423929365,0,12.0,-8.951365706453473
0.007016445423929365,1,12.0,-8.951365706453473
0.007016445423929365,2,12.0,-8.951365706453473
0.007016445423929365,3,12.0,-8.951365706453473
0.007016445423929365,4,12.0,-8.951365706453473
0.007065129952997668,0,12.0,-8.951028251013456
0.007065129952997668,1,12.0,-8.951028251013456
0.007065129952997668,2,12.0,-8.951028251013456
0.007065129952997668,3,12.0,-8.951028251013456
0.007065129952997668,4,12.0,-8.951028251013456
0.007114152286071759,0,12.0,-8.950688454094502
0.007114152286071759,1,12.0,-8.950688454094502
0.007114152286071759,2,12.0,-8.950688454094502
0.007114152286071759,3,12.0,-8.950688454094502
0.007114152286071759,4,12.0,-8.950688454094502
0.0071635147670491535,0,12.0,-8.95034629944995
0.0071635147670491535,1,12.0,-8.95034629944995
0.0071635147670491535,2,12.0,-8.95034629944995
0.0071635147670491535,3,12.0,-8.95034629944995
0.0071635147670491535,4,12.0,-8.95034629944995
0.007213219756090785,0,12.0,-8.950001770720412
0.007213219756090785,1,12.0,-8.950001770720412
0.007213219756090785,2,12.0,-8.950001770720412
0.007213219756090785,3,12.0,-8.950001770720412
0.007213219756090785,4,12.0,-8.950001770720412
0.007263269629733905,0,12.0,-8.949654851432987
0.007263269629733905,1,12.0,-8.949654851432987
0.007263269629733905,2,12.0,-8.949654851432987
0.007263269629733905,3,12.0,-8.949654851432987
0.007263269629733905,4,12.0,-8.949654851432987
0.007313666781005648,0,12.0,-8.949305525000474
0.007313666781005648,1,12.0,-8.949305525000474
0.007313666781005648,2,12.0,-8.949305525000474
0.007313666781005648,3,12.0,-8.949305525000474
0.007313666781005648,4,12.0,-8.949305525000474
0.007364413619537508,0,12.0,-8.948953774720582
0.007364413619537508,1,12.0,-8.948953774720582
0.007364413619537508,2,12.0,-8.948953774720582
0.007364413619537508,3,12.0,-8.948953774720582
0.007364413619537508,4,12.0,-8.948953774720582
0.0074155125716805215,0,12.0,-8.948599583775126
0.0074155125716805215,1,12.0,-8.948599583775126
0.0074155125716805215,2,12.0,-8.948599583775126
0.0074155125716805215,3,12.0,-8.948599583775126
0.0074155125716805215,4,12.0,-8.948599583775126
0.007466966080621258,0,12.0,-8.948242935229228
0.007466966080621258,1,12.0,-8.948242935229228
0.007466966080621258,2,12.0,-8.948242935229228
0.007466966080621258,3,12.0,-8.948242935229228
0.007466966080621258,4,12.0,-8.948242935229228
0.007518776606498691,0,12.0,-8.947883812030502
0.007518776606498691,1,12.0,-8.947883812030502
0.007518776606498691,2,12.0,-8.947883812030502
0.007518776606498691,3,12.0,-8.947883812030502
0.007518776606498691,4,12.0,-8.947883812030502
0.007570946626521759,0,12.0,-8.947522197008245
0.007570946626521759,1,12.0,-8.947522197008245
0.007570946626521759,2,12.0,-8.947522197008245
0.007570946626521759,3,12.0,-8.947522197008245
0.007570946626521759,4,12.0,-8.947522197008245
0.0076234786350878716,0,12.0,-8.947158072872615
0.0076234786350878716,1,12.0,-8.947158072872615
0.0076234786350878716,2,12.0,-8.947158072872615
0.0076234786350878716,3,12.0,-8.947158072872615
0.0076234786350878716,4,12.0,-8.947158072872615
0.0076763751439021125,0,12.0,-8.946791422213796
0.0076763751439021125,1,12.0,-8.946791422213796
0.0076763751439021125,2,12.0,-8.946791422213796
0.0076763751439021125,3,12.0,-8.946791422213796
0.0076763751439021125,4,12.0,-8.946791422213796
0.007729638682097383,0,12.0,-8.946422227501174
0.007729638682097383,1,12.0,-8.946422227501174
0.007729638682097383,2,12.0,-8.946422227501174
0.007729638682097383,3,12.0,-8.946422227501174
0.007729638682097383,4,12.0,-8.946422227501174
0.007783271796355309,0,12.0,-8.946050471082497
0.007783271796355309,1,12.0,-8.946050471082497
0.007783271796355309,2,12.0,-8.946050471082497
0.007783271796355309,3,12.0,-8.946050471082497
0.007783271796355309,4,12.0,-8.946050471082497
0.007837277051027974,0,12.0,-8.945676135183033
0.007837277051027974,1,12.0,-8.945676135183033
0.007837277051027974,2,12.0,-8.945676135183033
0.007837277051027974,3,12.0,-8.945676135183033
0.007837277051027974,4,12.0,-8.945676135183033
0.00789165702826059,0,12.0,-8.945299201904716
0.00789165702826059,1,12.0,-8.945299201904716
0.00789165702826059,2,12.0,-8.945299201904716
0.00789165702826059,3,12.0,-8.945299201904716
0.00789165702826059,4,12.0,-8.945299201904716
0.007946414328114888,0,12.0,-8.944919653225288
0.007946414328114888,1,12.0,-8.944919653225288
0.007946414328114888,2,12.0,-8.944919653225288
0.007946414328114888,3,12.0,-8.944919653225288
0.007946414328114888,4,12.0,-8.944919653225288
0.0080015515686935,0,12.0,-8.944537470997446
0.0080015515686935,1,12.0,-8.944537470997446
0.0080015515686935,2,12.0,-8.944537470997446
0.0080015515686935,3,12.0,-8.944537470997446
0.0080015515686935,4,12.0,-8.944537470997446
0.008057071386265099,0,12.0,-8.944152636947969
0.008057071386265099,1,12.0,-8.944152636947969
0.008057071386265099,2,12.0,-8.944152636947969
0.008057071386265099,3,12.0,-8.944152636947969
0.008057071386265099,4,12.0,-8.944152636947969
0.008112976435390435,0,12.0,-8.943765132676843
0.008112976435390435,1,12.0,-8.943765132676843
0.008112976435390435,2,12.0,-8.943765132676843
0.008112976435390435,3,12.0,-8.943765132676843
0.008112976435390435,4,12.0,-8.943765132676843
0.008169269389049308,0,12.0,-8.943374939656383
0.008169269389049308,1,12.0,-8.943374939656383
0.008169269389049308,2,12.0,-8.943374939656383
0.008169269389049308,3,12.0,-8.943374939656383
0.008169269389049308,4,12.0,-8.943374939656383
0.008225952938768311,0,12.0,-8.942982039230351
0.008225952938768311,1,12.0,-8.942982039230351
0.008225952938768311,2,12.0,-8.942982039230351
0.008225952938768311,3,12.0,-8.942982039230351
0.008225952938768311,4,12.0,-8.942982039230351
0.008283029794749567,0,12.0,-8.942586412613057
0.008283029794749567,1,12.0,-8.942586412613057
0.008283029794749567,2,12.0,-8.942586412613057
0.008283029794749567,3,12.0,-8.942586412613057
0.008283029794749567,4,12.0,-8.942586412613057
0.008340502686000294,0,12.0,-8.942188040888462
0.008340502686000294,1,12.0,-8.942188040888462
0.008340502686000294,2,12.0,-8.942188040888462
0.008340502686000294,3,12.0,-8.942188040888462
0.008340502686000294,4,12.0,-8.942188040888462
0.008398374360463265,0,12.0,-8.941786905009279
0.008398374360463265,1,12.0,-8.941786905009279
0.008398374360463265,2,12.0,-8.941786905009279
0.008398374360463265,3,12.0,-8.941786905009279
0.008398374360463265,4,12.0,-8.941786905009279
0.008456647585148242,0,12.0,-8.94138298579606
0.008456647585148242,1,12.0,-8.94138298579606
0.008456647585148242,2,12.0,-8.94138298579606
0.008456647585148242,3,12.0,-8.94138298579606
0.008456647585148242,4,12.0,-8.94138298579606
0.00851532514626422,0,12.0,-8.940976263936273
0.00851532514626422,1,12.0,-8.940976263936273
0.00851532514626422,2,12.0,-8.940976263936273
0.00851532514626422,3,12.0,-8.940976263936273
0.00851532514626422,4,12.0,-8.940976263936273
0.008574409849352694,0,12.0,-8.940566719983389
0.008574409849352694,1,12.0,-8.940566719983389
0.008574409849352694,2,12.0,-8.940566719983389
0.008574409849352694,3,12.0,-8.940566719983389
0.008574409849352694,4,12.0,-8.940566719983389
0.00863390451942178,0,12.0,-8.940154334355942
0.00863390451942178,1,12.0,-8.940154334355942
0.00863390451942178,2,12.0,-8.940154334355942
0.00863390451942178,3,12.0,-8.940154334355942
0.00863390451942178,4,12.0,-8.940154334355942
0.008693812001081252,0,12.0,-8.939739087336601
0.008693812001081252,1,12.0,-8.939739087336601
0.008693812001081252,2,12.0,-8.939739087336601
0.008693812001081252,3,12.0,-8.939739087336601
0.008693812001081252,4,12.0,-8.939739087336601
0.008754135158678624,0,12.0,-8.939320959071221
0.008754135158678624,1,12.0,-8.939320959071221
0.008754135158678624,2,12.0,-8.939320959071221
0.008754135158678624,3,12.0,-8.939320959071221
0.008754135158678624,4,12.0,-8.939320959071221
0.008814876876436027,0,12.0,-8.938899929567897
0.008814876876436027,1,12.0,-8.938899929567897
0.008814876876436027,2,12.0,-8.938899929567897
0.008814876876436027,3,12.0,-8.938899929567897
0.008814876876436027,4,12.0,-8.938899929567897
0.008876040058588169,0,12.0,-8.938475978696008
0.008876040058588169,1,12.0,-8.938475978696008
0.008876040058588169,2,12.0,-8.938475978696008
0.008876040058588169,3,12.0,-8.938475978696008
0.008876040058588169,4,12.0,-8.938475978696008
0.008937627629521177,0,12.0,-8.938049086185258
0.008937627629521177,1,12.0,-8.938049086185258
0.008937627629521177,2,12.0,-8.938049086185258
0.008937627629521177,3,12.0,-8.938049086185258
0.008937627629521177,4,12.0,-8.938049086185258
0.008999642533912382,0,12.0,-8.937619231624694
0.008999642533912382,1,12.0,-8.937619231624694
0.008999642533912382,2,12.0,-8.937619231624694
0.008999642533912382,3,12.0,-8.937619231624694
0.008999642533912382,4,12.0,-8.937619231624694
0.009062087736871187,0,12.0,-8.937186394461746
0.009062087736871187,1,12.0,-8.937186394461746
0.009062087736871187,2,12.0,-8.937186394461746
0.009062087736871187,3,12.0,-8.937186394461746
0.009062087736871187,4,12.0,-8.937186394461746
0.009124966224080761,0,12.0,-8.936750554001236
0.009124966224080761,1,12.0,-8.936750554001236
0.009124966224080761,2,12.0,-8.936750554001236
0.009124966224080761,3,12.0,-8.936750554001236
0.009124966224080761,4,12.0,-8.936750554001236
0.009188281001940852,0,12.0,-8.936311689404388
0.009188281001940852,1,12.0,-8.936311689404388
0.009188281001940852,2,12.0,-8.936311689404388
0.009188281001940852,3,12.0,-8.936311689404388
0.009188281001940852,4,12.0,-8.936311689404388
0.00925203509771151,0,12.0,-8.935869779687833
0.00925203509771151,1,12.0,-8.935869779687833
0.00925203509771151,2,12.0,-8.935869779687833
0.00925203509771151,3,12.0,-8.935869779687833
0.00925203509771151,4,12.0,-8.935869779687833
0.009316231559657797,0,12.0,-8.935424803722611
0.009316231559657797,1,12.0,-8.935424803722611
0.009316231559657797,2,12.0,-8.935424803722611
0.009316231559657797,3,12.0,-8.935424803722611
0.009316231559657797,4,12.0,-8.935424803722611
0.009380873457195606,0,12.0,-8.93497674023315
0.009380873457195606,1,12.0,-8.93497674023315
0.009380873457195606,2,12.0,-8.93497674023315
0.009380873457195606,3,12.0,-8.93497674023315
0.009380873457195606,4,12.0,-8.93497674023315
0.00944596388103833,0,12.0,-8.934525567796257
0.00944596388103833,1,12.0,-8.934525567796257
0.00944596388103833,2,12.0,-8.934525567796257
0.00944596388103833,3,12.0,-8.934525567796257
0.00944596388103833,4,12.0,-8.934525567796257
0.009511505943344718,0,12.0,-8.934071264840094
0.009511505943344718,1,12.0,-8.934071264840094
0.009511505943344718,2,12.0,-8.934071264840094
0.009511505943344718,3,12.0,-8.934071264840094
0.009511505943344718,4,12.0,-8.934071264840094
0.009577502777867638,0,12.0,-8.93361380964314
0.009577502777867638,1,12.0,-8.93361380964314
0.009577502777867638,2,12.0,-8.93361380964314
0.009577502777867638,3,12.0,-8.93361380964314
0.009577502777867638,4,12.0,-8.93361380964314
0.009643957540103887,0,12.0,-8.933153180333155
0.009643957540103887,1,12.0,-8.933153180333155
0.009643957540103887,2,12.0,-8.933153180333155
0.009643957540103887,3,12.0,-8.933153180333155
0.009643957540103887,4,12.0,-8.933153180333155
0.009710873407445132,0,12.0,-8.932689354886142
0.009710873407445132,1,12.0,-8.932689354886142
0.009710873407445132,2,12.0,-8.932689354886142
0.009710873407445132,3,12.0,-8.932689354886142
0.009710873407445132,4,12.0,-8.932689354886142
0.009778253579329745,0,12.0,-8.932222311125283
0.009778253579329745,1,12.0,-8.932222311125283
0.009778253579329745,2,12.0,-8.932222311125283
0.009778253579329745,3,12.0,-8.932222311125283
0.009778253579329745,4,12.0,-8.932222311125283
0.009846101277395856,0,12.0,-8.931752026719884
0.009846101277395856,1,12.0,-8.931752026719884
0.009846101277395856,2,12.0,-8.931752026719884
0.009846101277395856,3,12.0,-8.931752026719884
0.009846101277395856,4,12.0,-8.931752026719884
0.009914419745635356,0,12.0,-8.931278479184309
0.009914419745635356,1,12.0,-8.931278479184309
0.009914419745635356,2,12.0,-8.931278479184309
0.009914419745635356,3,12.0,-8.931278479184309
0.009914419745635356,4,12.0,-8.931278479184309
0.009983212250548965,0,12.0,-8.930801645876896
0.009983212250548965,1,12.0,-8.930801645876896
0.009983212250548965,2,12.0,-8.930801645876896
0.009983212250548965,3,12.0,-8.930801645876896
0.009983212250548965,4,12.0,-8.930801645876896
0.010052482081302489,0,12.0,-8.930321503998888
0.010052482081302489,1,12.0,-8.930321503998888
0.010052482081302489,2,12.0,-8.930321503998888
0.010052482081302489,3,12.0,-8.930321503998888
0.010052482081302489,4,12.0,-8.930321503998888
0.010122232549884019,0,12.0,-8.929838030593332
0.010122232549884019,1,12.0,-8.929838030593332
0.010122232549884019,2,12.0,-8.929838030593332
0.010122232549884019,3,12.0,-8.929838030593332
0.010122232549884019,4,12.0,-8.929838030593332
0.010192466991262314,0,12.0,-8.929351202543987
0.010192466991262314,1,12.0,-8.929351202543987
0.010192466991262314,2,12.0,-8.929351202543987
0.010192466991262314,3,12.0,-8.929351202543987
0.010192466991262314,4,12.0,-8.929351202543987
0.010263188763546259,0,12.0,-8.928860996574215
0.010263188763546259,1,12.0,-8.928860996574215
0.010263188763546259,2,12.0,-8.928860996574215
0.010263188763546259,3,12.0,-8.928860996574215
0.010263188763546259,4,12.0,-8.928860996574215
0.010334401248145409,0,12.0,-8.928367389245873
0.010334401248145409,1,12.0,-8.928367389245873
0.010334401248145409,2,12.0,-8.928367389245873
0.010334401248145409,3,12.0,-8.928367389245873
0.010334401248145409,4,12.0,-8.928367389245873
0.01040610784993169,0,12.0,-8.927870356958184
0.01040610784993169,1,12.0,-8.927870356958184
0.01040610784993169,2,12.0,-8.927870356958184
0.01040610784993169,3,12.0,-8.927870356958184
0.01040610784993169,4,12.0,-8.927870356958184
0.010478311997402163,0,12.0,-8.927369875946619
0.010478311997402163,1,12.0,-8.927369875946619
0.010478311997402163,2,12.0,-8.927369875946619
0.010478311997402163,3,12.0,-8.927369875946619
0.010478311997402163,4,12.0,-8.927369875946619
0.010551017142842976,0,12.0,-8.926865922281754
0.010551017142842976,1,12.0,-8.926865922281754
0.010551017142842976,2,12.0,-8.926865922281754
0.010551017142842976,3,12.0,-8.926865922281754
0.010551017142842976,4,12.0,-8.926865922281754
0.010624226762494414,0,12.0,-8.926358471868129
0.010624226762494414,1,12.0,-8.926358471868129
0.010624226762494414,2,12.0,-8.926358471868129
0.010624226762494414,3,12.0,-8.926358471868129
0.010624226762494414,4,12.0,-8.926358471868129
0.010697944356717106,0,12.0,-8.92584750044309
0.010697944356717106,1,12.0,-8.92584750044309
0.010697944356717106,2,12.0,-8.92584750044309
0.010697944356717106,3,12.0,-8.92584750044309
0.010697944356717106,4,12.0,-8.92584750044309
0.010772173450159416,0,12.0,-8.925332983575638
0.010772173450159416,1,12.0,-8.925332983575638
0.010772173450159416,2,12.0,-8.925332983575638
0.010772173450159416,3,12.0,-8.925332983575638
0.010772173450159416,4,12.0,-8.925332983575638
0.01084691759192592,0,12.0,-8.924814896665255
0.01084691759192592,1,12.0,-8.924814896665255
0.01084691759192592,2,12.0,-8.924814896665255
0.01084691759192592,3,12.0,-8.924814896665255
0.01084691759192592,4,12.0,-8.924814896665255
0.010922180355747135,0,12.0,-8.924293214940729
0.010922180355747135,1,12.0,-8.924293214940729
0.010922180355747135,2,12.0,-8.924293214940729
0.010922180355747135,3,12.0,-8.924293214940729
0.010922180355747135,4,12.0,-8.924293214940729
0.010997965340150373,0,12.0,-8.923767913458967
0.010997965340150373,1,12.0,-8.923767913458967
0.010997965340150373,2,12.0,-8.923767913458967
0.010997965340150373,3,12.0,-8.923767913458967
0.010997965340150373,4,12.0,-8.923767913458967
0.011074276168631795,0,12.0,-8.92323896710381
0.011074276168631795,1,12.0,-8.92323896710381
0.011074276168631795,2,12.0,-8.92323896710381
0.011074276168631795,3,12.0,-8.92323896710381
0.011074276168631795,4,12.0,-8.92323896710381
