mu,binarization_residual,is_binarized,energy,binary_cut_value,gradient_norm,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,hess_eig_0,hess_eig_1,hess_eig_2,hess_eig_3,hess_eig_4,hess_eig_5,hess_eig_6,hess_eig_7
0.001,0.9238973916696086,0,-9.654854603045848,10.0,3.717717752587906e-14,-1.1781439159551665,2.7488470101482387,0.39215270739798114,-1.9640422669103739,1.963448737634628,-0.39274564344154705,-2.7494399461918047,1.1775503866794206,5.311299385603104e-13,1.4142120597731005,1.4142145346443251,2.413817162778583,2.4146100547974227,2.8284287157349834,4.413110493188524,4.415317599388406
0.004001000500250125,0.9236410679968406,0,-9.648857908196144,10.0,1.4718533655958295e-13,-1.1774745752665807,2.749514753883737,0.3913227561850972,-1.9648762491933602,1.9641180783232137,-0.39207789970604984,-2.7502698974046926,1.1767164043964335,1.3589865128552046e-10,1.414189509106808,1.4142291264510387,2.4126281606965163,2.4158004500048302,2.828452592951067,4.409806009918547,4.418636608024918
0.00700200100050025,0.9233840527644651,0,-9.642867581699289,10.0,1.661439071461972e-12,-1.1768045110319545,2.7501803393055795,0.39049399290442577,-1.9657129163766565,1.96478814255784,-0.3914123142842081,-2.751098660685369,1.1758797372131362,1.274754413429697e-09,1.4141398964083545,1.4142612304781539,2.4114401241063046,2.4169915512647684,2.8285051243266617,4.406510306388306,4.4219642707285445
0.010003001500750376,0.9231263419072598,0,-9.636883623831276,10.0,8.168977861688893e-12,-1.176133715871771,2.750843780109897,0.38966640791845636,-1.9665522847892212,1.9654589377180232,-0.39074887347989967,-2.7519262456713336,1.1750403688005724,5.309476182215543e-09,1.414063227013443,1.414310846099543,2.4102531498315676,2.418183260788353,2.828586304639821,4.403223430906916,4.425300541535441
0.013004002001000499,0.9228679312845688,0,-9.630906035018683,10.0,2.693117275492596e-11,-1.1754621822594844,2.751505090007793,0.3888399917100045,-1.9673943707157895,1.96613047133031,-0.3900875635819931,-2.7527526618797817,1.174198282874005,1.5164531797529225e-08,1.413959509158727,1.414377972353665,2.409067334446835,2.4193754805094363,2.8286961258238943,4.399945432431764,4.428645375112783
0.016005002501250625,0.9226088166636928,0,-9.624934815838664,10.0,7.01280886651827e-11,-1.1747899024797275,2.752164282764639,0.3880147349200144,-1.9682391903562917,1.9668027511100659,-0.38942837082515364,-2.753577918669773,1.1733534632335028,3.4796220786445144e-08,1.413828753977331,1.4144626079435798,2.407882774283822,2.4205681120785205,2.8288345769723864,4.396676360572133,4.431998726755039
0.01900600300150075,0.9223489937079037,0,-9.618969967019002,10.0,1.5616398067777303e-10,-1.1741168685988983,2.7528213722261645,0.3871906283723964,-1.96908675979772,1.9674757849908953,-0.3887712813636283,-2.754402025217399,1.1725058937920727,6.919235681635967e-08,1.4136709754925458,1.4145647512371995,2.4066995654377616,2.421761056856755,2.8290016443455444,4.393416265592849,4.4353605523802795
0.022007003501750874,0.9220884579585307,0,-9.613011489438152,10.0,3.1100624073858067e-10,-1.1734430724207106,2.7534763723590574,0.38636766311312587,-1.9699370949709933,1.9681495811690823,-0.3881162812307379,-2.755224990476667,1.1716555586187993,1.243718618406852e-07,1.4134861906099265,1.4146844002676147,2.4055178037737273,2.4229542159099613,2.8291973113786546,4.390165198417826,4.438730808526538
0.025008004002001,0.9218272048207387,0,-9.607059384125261,10.0,5.695564167429895e-10,-1.1727685054517085,2.7541292972809437,0.38554583043894236,-1.9707902116176408,1.968824148138085,-0.3874633563088496,-2.756046823150855,1.1708024419721517,2.0738426227771907e-07,1.4132744191077264,1.4148215527334955,2.404337584932965,2.4241474900027766,2.8294215586920144,4.386923210633732,4.442109452348027
0.028009004502251127,0.9215652295461493,0,-9.601113652260247,10.0,9.77052914551007e-10,-1.1720931588589816,2.7547801612974783,0.38472512193301356,-1.971646125248898,1.9694994947308126,-0.3868124922923098,-2.7568675316567743,1.1699465283408963,3.2630912612752925e-07,1.413035683625562,1.4149762059997444,2.403159004339244,2.4253407795928252,2.8296743641025848,4.383690354493493,4.445496441611456
0.03101000500250125,0.9213025272157448,0,-9.595174295173848,10.0,1.5905052254376315e-09,-1.1714170234290264,2.75542897893757,0.3839055294988138,-1.9725048511058283,1.9701756301607678,-0.38616367465221824,-2.757687124090981,1.1690878024839644,4.902554049550954e-07,1.4127700096515348,1.4151483570981704,2.4019821572052087,2.4265339848249816,2.8299557026373106,4.380466682919867,4.448891734692363
0.03401100550275137,0.9210390927220403,0,-9.589241314347696,10.0,2.4801593003829094e-09,-1.1707400895251292,2.7560757649893883,0.38308704539477617,-1.9733664041180632,1.9708525640646632,-0.3855168886004097,-2.7585056081950223,1.1682262494717293,7.093606712539583e-07,1.4124774255076082,1.4153380027284077,2.400807138538739,2.427727005525711,2.830265546548094,4.377252249508971,4.452295290571353
0.0370120060030015,0.9207749207505134,0,-9.583314711414396,10.0,3.730993485555866e-09,-1.170062347043268,2.756720534537138,0.3822696622697371,-1.974230798860969,1.9715303065465242,-0.3848721190526604,-2.759322991320063,1.1673618547288234,9.947903052569604e-07,1.4121579623334766,1.415545139258847,2.3996340431493004,2.4289197411975003,2.8306038653283556,4.374047108533797,4.455707068830385
0.040013006503251625,0.9205100057604871,0,-9.57739448815761,10.0,5.444244577049736e-09,-1.1693837853670455,2.7573633029980753,0.3814533731985489,-1.9750980495120127,1.972208868222749,-0.3842293505917122,-2.7601392803912446,1.1664946040777808,1.3587365918650932e-06,1.4118116540687464,1.415769762727813,2.3984629656543235,2.4301120910133203,2.830970625731245,4.37085131494764,4.459127029649108
0.04301400700350175,0.9202443419655109,0,-9.571480646512148,10.0,7.738963050471782e-09,-1.1687043933217796,2.758004086159657,0.3806381717178663,-1.9759681698061695,1.9728882602680147,-0.38358856743013275,-2.760954481871928,1.1656244837836232,1.8144177105131226e-06,1.4114385374336293,1.4160118688447692,2.3972940004855685,2.4313039538112364,2.831365791789396,4.367664924387565,4.462555133801133
0.04601500750375188,0.9199779233128688,0,-9.565573188564075,10.0,1.0753596649908474e-08,-1.168024159126835,2.7586429002175574,0.37982405186287493,-1.9768411729896567,1.973568494462959,-0.3829497533722337,-2.761768601726923,1.1647514806001362,2.376076670091351e-06,1.4110386519080047,1.41627145299176,2.396127241895477,2.432495228089066,2.8317893248362456,4.364487993177832,4.465991342650303
0.049016008004002,0.9197107434625038,0,-9.559672116550802,10.0,1.46476010717472e-08,-1.1673430703469247,2.759279761814043,0.3790110082042541,-1.9777170717726795,1.9742495832428688,-0.38231289177574646,-2.7625816453855423,1.1638755818171131,3.058980144205929e-06,1.4106120397089923,1.4165485102249418,2.394962783963562,2.43368581199911,2.832241183528871,4.361320578333229,4.46943561814705
0.05201700850425212,0.9194427957653497,0,-9.553777432861228,10.0,1.960307671803908e-08,-1.166661113842392,2.7599146880765693,0.37819903588541787,-1.978595878281136,1.974931539747402,-0.38167796551322447,-2.763393617704377,1.1629967753086563,3.879417232736254e-06,1.410158745767062,1.4168430352762356,2.393800720602757,2.4348756033430203,2.8327213238723394,4.358162737562416,4.472887922824676
